round_id,server_seed,client_seed,nonce,combined_hash,hex52,r_ratio,crash_multiplier,instant_crash,house_edge
9493,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9493,53151542b26d4a2c72ba000e9a9e04dc40e586802f1c2d818b874a8b58adb62b,53151542b26d4,0.32454045,1.43,0,0.03
9494,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9494,5e40a762b2bebbb74057865346faeec44a0954a72b76cf79f894eb5b0dad07e8,5e40a762b2beb,0.36817404,1.53,0,0.03
9495,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9495,ab483a0964449b71688d6f061dd47d8082b4af22436cfe06ff5d0260ab77618a,ab483a0964449,0.66907084,2.93,0,0.03
9496,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9496,b754588e9249441c82e8aecd8d7bc77bc1456d99649f07bc6485c7aade55a07e,b754588e92494,0.71613077,3.41,0,0.03
9497,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9497,ef8fd069f91f697b44fa1843b16f06388830cd960b1507c83f42ba2964400f66,ef8fd069f91f6,0.93578818,15.10,0,0.03
9498,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9498,ec4fc1b2e2e04bda3c91125560b8891d60dee0cd342858703f3f64cd14d70457,ec4fc1b2e2e04,0.92309199,12.61,0,0.03
9499,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9499,b092574ecbff23674571ed32aa760d8b2ddbc90994a57f19b4d17680a3b26499,b092574ecbff2,0.68973299,3.12,0,0.03
9500,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9500,7085bf157f52d3e1c2f774bed17f6116f342f5ec3fe374fd1f416486dcb6e29d,7085bf157f52d,0.43954081,1.73,0,0.03
9501,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9501,2b69f1b13e443215b8a6b227e4a3a92838810998a076bf55a86aedc4f50e76ef,2b69f1b13e443,0.16958533,1.16,0,0.03
9502,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9502,eb65a04ab53ff3a4142fe29fa11cb61e05b506b0bde14068361045352d76a3ad,eb65a04ab53ff,0.91951944,12.05,0,0.03
9503,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9503,92841281e847b0cf47e62fc15fcd8c5338c7558935eee15f77e6b62905f23bee,92841281e847b,0.57232776,2.26,0,0.03
9504,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9504,8acfed2cfa7f385cd041285a5e0ae7d4a6b4bb9d50c5896302e8deba943943bc,8acfed2cfa7f3,0.54223521,2.11,0,0.03
9505,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9505,e083a3e3358eb43a17296a1ab9d65a88fae7cec9212742fdf846945439167902,e083a3e3358eb,0.87700867,7.88,0,0.03
9506,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9506,a377509dfa5570024cba874df4674e0679781876596ffbec58787993421dd66a,a377509dfa557,0.63853935,2.68,0,0.03
9507,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9507,13a26ecb9d3d0133ab8d3906dccda24969ac063bed82266af4005501c2706ae6,13a26ecb9d3d0,0.07669728,1.05,0,0.03
9508,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9508,339f552c4e740e49b3b1ccb00b2ec7e5cf7129a3e6cdb5cc05994fdcc5897a0f,339f552c4e740,0.20164997,1.21,0,0.03
9509,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9509,b4db4d58781db3bd45bdfdc8e6c4d504985f2a135ae346aa8083cecc5137c1ee,b4db4d58781db,0.70647128,3.30,0,0.03
9510,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9510,5122ac503731a36cbdbd4dc7491f0ab7bfdb56a0b18f9cf0e11cacec5c6bb76f,5122ac503731a,0.31693532,1.42,0,0.03
9511,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9511,01fd24b8c34ae7297a399f429b22c97b28f9ff7c3f3b26a7bc08f8611e9c97da,01fd24b8c34ae,0.00776891,1.00,1,0.03
9512,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9512,0e648abde3093170e9ea6c8a3882999f17ba31947232c2bf491a966d711de3f7,0e648abde3093,0.05622165,1.02,0,0.03
9513,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9513,723bd7a2584c6154c5be730bf57db55c637a3f93613ebd5248848b5691957d99,723bd7a2584c6,0.44622562,1.75,0,0.03
9514,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9514,c3e1bfed293486b05382d40bbaee0b14a20c60ffc391f950973ee6a67e349e4e,c3e1bfed29348,0.76516342,4.13,0,0.03
9515,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9515,34482811a00961a162634a367a127d194a65653d3c7fa0a0019b5568cd727b0d,34482811a0096,0.20422602,1.21,0,0.03
9516,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9516,f72dd02df5d7e0bb0c24794e31d4ad628049b8bd25a1521ba5724d5be4e34d44,f72dd02df5d7e,0.96554280,28.15,0,0.03
9517,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9517,abe46aea678e9027e6563a4c17848d6448a6d87ed1fe7f80f49f28f3e0f883ac,abe46aea678e9,0.67145413,2.95,0,0.03
9518,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9518,f9cbbb52b2fa10f0114adb0984636a1d1ff0b30cd7b587ee5976420ee23eb0e6,f9cbbb52b2fa1,0.97576495,40.02,0,0.03
9519,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9519,b24d1b48e481ac2b5597c1e0029001ef205e93e0414b3a30dc7fc161107c379a,b24d1b48e481a,0.69648905,3.19,0,0.03
9520,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9520,3393b982cf182d160428108d69918295be8359d7f5c3edfcb08da43d56bb1462,3393b982cf182,0.20147285,1.21,0,0.03
9521,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9521,d2edc79169e76f280f350a219b2477e96e15822fb2b56fd440001ccc439472f8,d2edc79169e76,0.82394073,5.50,0,0.03
9522,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9522,fa9035df598e837321756f07c8473aff580c1ad551cc63891dc4189a0443fd62,fa9035df598e8,0.97876298,45.67,0,0.03
9523,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9523,7e8604c71b9402ca1af6f35c671cdb17baa5d0165fe699d85295a2b6295621bb,7e8604c71b940,0.49423246,1.91,0,0.03
9524,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9524,4adcfb33c90d1ea97dbcfccfa0274b865c212ae694b14afbd7b42905628cc365,4adcfb33c90d1,0.29243441,1.37,0,0.03
9525,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9525,75bcc271d299092c4dea58d45398736a8377604b8d73fb7edacaac0e9a7974b9,75bcc271d2990,0.45991149,1.79,0,0.03
9526,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9526,0d87f985eb206f327d191aa0254d4446181edcabe94d957e99c79399a0b6beee,0d87f985eb206,0.05285606,1.02,0,0.03
9527,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9527,40244e631208cc91deb558d265e5dc23ed8dab1c7e5a28975698476cbbb64af9,40244e631208c,0.25055399,1.29,0,0.03
9528,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9528,20d3b332f40a849b8e8ee9fc1640e7e67c08ae26d9ce153f71135ede66360026,20d3b332f40a8,0.12823029,1.11,0,0.03
9529,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9529,ea2bde61c5677a77a962ffbafaa55da08e1783ec69312903056e72d7d575486f,ea2bde61c5677,0.91473188,11.37,0,0.03
9530,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9530,3a66cfb6c44cc51d60c8cd606e4db5eaffc8ab7ce962a08965eb13c09785d38b,3a66cfb6c44cc,0.22813128,1.25,0,0.03
9531,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9531,3e90d4174d7a0ebd1df578a5aa979c6dd6b0afbd4a8235a3503ea5c1ede2f9c8,3e90d4174d7a0,0.24439741,1.28,0,0.03
9532,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9532,327443c7a0c621417e53d5bb643f6466a6563d64e924a13dab1d2a8d9f6379fa,327443c7a0c62,0.19708656,1.20,0,0.03
9533,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9533,06e7050868102449f609e59c4f4afaaa764ef02add135f11afaff7d172f9555b,06e7050868102,0.02696258,1.00,1,0.03
9534,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9534,1a051c6e9b2232386eaf586c6487ea7b28bd6766141a920a464aae0271c969a0,1a051c6e9b223,0.10164049,1.07,0,0.03
9535,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9535,2bb8b3e539c907bed05556f3e3eb18016c527fa3ff179a43d103887ce142d5fd,2bb8b3e539c90,0.17078709,1.16,0,0.03
9536,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9536,5b26a642e5fd7d233e9cb56f8756d2ebd16b74f51d43c3e3d90a8340fc6cbaac,5b26a642e5fd7,0.35605849,1.50,0,0.03
9537,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9537,1f8e89f50aa773c5eea1b8a7d5f14821cfb87b2520d75d43bc4d389e23d30d48,1f8e89f50aa77,0.12326872,1.10,0,0.03
9538,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9538,59cdec72dcf0b053d939fe7a20555d96beaab2100fd51a540d2292d68fa6f9ce,59cdec72dcf0b,0.35079840,1.49,0,0.03
9539,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9539,7a8547741ef669bf964c84b3de951f421a5d362dbc170ae9d3d73fef614d330d,7a8547741ef66,0.47859618,1.86,0,0.03
9540,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9540,8a633352d686f9f29d946f36d245b043befb1e2f1bf898188111f9078869c649,8a633352d686f,0.54057618,2.11,0,0.03
9541,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9541,321acd31e56a367b5fe404e0286a2026a1fc0401d40358f886e0c70ea5bb929c,321acd31e56a3,0.19572146,1.20,0,0.03
9542,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9542,262323dc3e2fa96e27e9319ad97f466df15bec6fb4ce4e160a654084e8ac00db,262323dc3e2fa,0.14897370,1.13,0,0.03
9543,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9543,ce377b1b9584ea65953503896f64602add5646d6403b6f7eef705168e8044ca7,ce377b1b9584e,0.80553407,4.98,0,0.03
9544,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9544,274fea85d15faf9ef9dfe70e76aa69d85de67eeff5f031ac68663f5d3f45fefe,274fea85d15fa,0.15356317,1.14,0,0.03
9545,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9545,c1f7c565e6d447ee0b2f0385da8e13c5e4ebb49dc58113b1422eecf5275b5346,c1f7c565e6d44,0.75768694,4.00,0,0.03
9546,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9546,719b45dc04722232131a409503db978328fa431d0ef987d5c4f288501a4808fb,719b45dc04722,0.44377553,1.74,0,0.03
9547,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9547,e47b8fec2c70a414615f3c4578804d525d29b78a70c20a3e95f9d5fcf7a28c72,e47b8fec2c70a,0.89251041,9.02,0,0.03
9548,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9548,9a2a019152f8f4a9cfaabe55e352fd20afc42d700a70aecc90632f163ed3769e,9a2a019152f8f,0.60220346,2.43,0,0.03
9549,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9549,588692722e43f7060d1e0e847cc9c310e588970265d818d2df1c02548908541b,588692722e43f,0.34580341,1.48,0,0.03
9550,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9550,faf3dfd90a566f0e650b689d42253d10917b7063281de54b242afc6bd2542777,faf3dfd90a566,0.98028373,49.19,0,0.03
9551,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9551,f8d5e1ca6665cd023965cb87bc2c0f7cdca0365b4107b2f85ff239b7c6f29eea,f8d5e1ca6665c,0.97201358,34.65,0,0.03
9552,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9552,2666ec5b891fb6264806a0fbb55b3fcbd59987f70591802cec0a8ca9bb64fba7,2666ec5b891fb,0.15000798,1.14,0,0.03
9553,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9553,7fdf453a59528801df75606da989a52303566a0462cd4e7126ec405fb02630d2,7fdf453a59528,0.49950059,1.93,0,0.03
9554,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9554,86059acb7f022f5c45a751d74e4ee63fa80d95b93d880934d4100667c692b609,86059acb7f022,0.52352302,2.03,0,0.03
9555,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9555,4a4d2070fb3f6357d1d50cc13a593eb86c2d2eade578ffd48c50febf59397b96,4a4d2070fb3f6,0.29023936,1.36,0,0.03
9556,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9556,4c9a63aebcc0e7308e554f083afedff8904d6f232ba9ff23cc0d1bb845c1636c,4c9a63aebcc0e,0.29923080,1.38,0,0.03
9557,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9557,48c77026a15870b674b81f2adcd684d280c15a64d707bffad4d18e728f80976b,48c77026a1587,0.28429318,1.35,0,0.03
9558,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9558,db5587db9a2749b3c230cbb93a29d35b2b7e226687657f9c2c9a98c45bf22036,db5587db9a274,0.85677384,6.77,0,0.03
9559,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9559,b3aca9f14c74c5cdd27d1012e5cc3b7b837abd586c8448c8144b9bfbd1c65626,b3aca9f14c74c,0.70185339,3.25,0,0.03
9560,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9560,0d04e04c319fb6e2c89c3acb068a7b88d80ed4e3f5218251c3ac43a11ef075d4,0d04e04c319fb,0.05085565,1.02,0,0.03
9561,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9561,403196231fe0e4add7fb45cc2c45588cc55473dd6307d0f087a0b89114bf8394,403196231fe0e,0.25075663,1.29,0,0.03
9562,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9562,bcb37051af1d3a96bb15c6553fab433adee0ce1357df5f53e8953717ac40c3d7,bcb37051af1d3,0.73711302,3.68,0,0.03
9563,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9563,d3da432c9548844554c6be238ce2f7f72e133dcd80d7a9cfbc48cb4d3ae02df0,d3da432c95488,0.82754917,5.62,0,0.03
9564,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9564,b5f5b2450030f1cd88f839fe7cbe51a8c7402465378f8c55760d29f6dbcefdb6,b5f5b2450030f,0.71078028,3.35,0,0.03
9565,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9565,8ef228347c915142f0fd8dd353c206a8ec267e656dae251cba1317364646ef0c,8ef228347c915,0.55838252,2.19,0,0.03
9566,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9566,68f14c7c4e526f8f84c012dbb359da0701634aee593e920a7af5e4b99bd5dccd,68f14c7c4e526,0.40993193,1.64,0,0.03
9567,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9567,eb2ccc07bde5af5ea923aae783ad41d630c71e870f0a95bdcd47ffd76ddf1237,eb2ccc07bde5a,0.91865230,11.92,0,0.03
9568,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9568,55b157b730bb751e1a30c10cc616f0ef542850fa861cfc7b11d2d0e14488a3e9,55b157b730bb7,0.33473728,1.45,0,0.03
9569,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9569,2972c7eb161f54a6479cc6711a01f8a789826e0e267b77df0b109e4a6d813f8f,2972c7eb161f5,0.16190767,1.15,0,0.03
9570,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9570,9a9c2f9a4c96d62ab88004df8e56450ca9283e9d3bc6d3cbb497e4c00964c9b9,9a9c2f9a4c96d,0.60394571,2.44,0,0.03
9571,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9571,c2a0740e67231e90d11cf3ecf09bdbe714cb70e1f320d215cac9af13e482b3e2,c2a0740e67231,0.76026082,4.04,0,0.03
9572,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9572,a6791e96c5ef0f78a4e297e6189c70d0b9b03d7741fbde9d404658caeb11f390,a6791e96c5ef0,0.65028564,2.77,0,0.03
9573,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9573,5342d37463246a1e5db748c67a445bb2dad41edcb5e787a8f352d09372c55fb1,5342d37463246,0.32523843,1.43,0,0.03
9574,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9574,dd9397094949e61b2802772d90c9999a27b8036618f47b7db06aba7db788ed4d,dd9397094949e,0.86553329,7.21,0,0.03
9575,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9575,e27b32fea5a0fc95dfb19bc5fdeea1c7423050c0720d3e3764cf96d943ad98c1,e27b32fea5a0f,0.88469237,8.41,0,0.03
9576,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9576,e594dc66d216954f18fce2ba039319096e1787b9e98dafd125a67bc7cce00f3a,e594dc66d2169,0.89680269,9.39,0,0.03
9577,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9577,9c1e5e35ec76cc370d507d0027c17630416705e412d3c982878e939f31f7da01,9c1e5e35ec76c,0.60983838,2.48,0,0.03
9578,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9578,17811818fc19988d9600c93845f44622cdb49f8bef45032cf251318db9ce28f2,17811818fc199,0.09181357,1.06,0,0.03
9579,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9579,3d13ed19797c06859515fdbf3a9c3946ba4ed93d22624c3567b83dc35d66e67b,3d13ed19797c0,0.23858530,1.27,0,0.03
9580,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9580,328c50f152cd1964cea32141342fc27302754ee1474f9bfbaada339d5f99b9c0,328c50f152cd1,0.19745356,1.20,0,0.03
9581,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9581,5de9ccdd53ab6f6044308835ad6c73f5c3cc590c575c476d8537b2d01b4fa5b6,5de9ccdd53ab6,0.36684876,1.53,0,0.03
9582,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9582,d26b56353e52a70e3a428f8594fb57fd2b075ec5c0a2874fe9a34d483563cd2a,d26b56353e52a,0.82195033,5.44,0,0.03
9583,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9583,1bb88685633acbe1e936dbf4fb934787a02e04a00d8091e1ab51050160d47f45,1bb88685633ac,0.10828439,1.08,0,0.03
9584,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9584,a59ff208a4dbf6d93c8bd64d990a991b5f9845e765af807f18e278416c28b0bd,a59ff208a4dbf,0.64697182,2.74,0,0.03
9585,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9585,83335eb72ad8b495037c05f3e32577280b8f90082fb55b2b8939e76db40cbebc,83335eb72ad8b,0.51250259,1.98,0,0.03
9586,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9586,06f4801cc6ad66c06a6ca342a0ba38c1f02e4254bbed75373fda3485b55ac3aa,06f4801cc6ad6,0.02716828,1.00,1,0.03
9587,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9587,f6517da6eff12d24ce4d933d37e82abc33867813d0de945f2f180bc39d3d28ad,f6517da6eff12,0.96218095,25.64,0,0.03
9588,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9588,8ce74c9fbd3450e48262a372297fc2bd6f97614bff504e18dde9e30a51bffd77,8ce74c9fbd345,0.55040435,2.15,0,0.03
9589,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9589,c8d115664ad5ef6ef1937e377140d831b30e74500f4e69a89e43611fd8c143d4,c8d115664ad5e,0.78444036,4.49,0,0.03
9590,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9590,b50d390f293a0d5027d73541fff38ed7d8ee38a60dce8ac988e97cf0160dd078,b50d390f293a0,0.70723302,3.31,0,0.03
9591,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9591,4c5ecacc99bcd62dd34148dfc674eb03e5cc88322c02f83d2bc2a81c763fb6a8,4c5ecacc99bcd,0.29832141,1.38,0,0.03
9592,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9592,322f7ee41eb38d546b666325d6bee2d9e92924dcfeb0387ce1d98a01d715f881,322f7ee41eb38,0.19603723,1.20,0,0.03
9593,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9593,47e91ba2b46f0c30616f301558187953998cad5d204b94fe155e67b619654f75,47e91ba2b46f0,0.28090070,1.34,0,0.03
9594,d82f7c04e286e9b109b8f729f345861b58a2d1297e6b528a49c916298516e874,crashmath_empirical_verification_2026,9594,652e8b12cf35175e6c20ae1af440a2da70e6a0f8d0161d2fb3ef4d970e2331e1,652e8b12cf351,0.39524144,1.60,0,0.03
